"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"H2-DMa",4.49276644476753e-07,0.912356796194054,0.362,0.174,0.00874516988474
"Ak3",4.54736249177151e-07,0.595353280808393,0.46,0.25,0.00885144109023325
"Cat",4.90663960344081e-07,0.413665235351763,0.866,0.753,0.00955077398809754
"Trim54",5.11280544746161e-07,-2.17471360864158,0.042,0.151,0.00995207580348402
"Hand2",5.51797718395867e-07,2.6150404687439,0.203,0.076,0.0107407425885756
"Dlk1",5.79878232385179e-07,-1.0040954147198,0.393,0.517,0.0112873297933775
"Capn7",6.0593578826373e-07,1.48264128517218,0.162,0.044,0.0117945401185535
"Srsf5",6.09678218513881e-07,0.522920984662813,0.758,0.535,0.0118673865233727
"Vip",6.3352289086128e-07,3.07041136423804,0.145,0.038,0.0123315230706148
"Acot8",6.37708230287999e-07,0.624845206849019,0.376,0.183,0.0124129907025559
"Sbsn",6.41325801309912e-07,-1.69901057366808,0.056,0.174,0.0124834067224974
"Cavin2",6.79588654631223e-07,0.535752358717485,0.699,0.515,0.0132281931623968
"Fxyd6",7.50110501462923e-07,-1.20649753483528,0.323,0.459,0.0146009009109758
"Egfl7",7.67312021492844e-07,0.571894339311717,0.552,0.349,0.0149357284983582
"Ddt",8.00185448360355e-07,0.651032834409395,0.532,0.326,0.0155756097523343
"C030006K11Rik",8.1030764170444e-07,0.762910874110388,0.39,0.206,0.0157726382457769
"Pts",8.23086668043421e-07,0.657130473205706,0.373,0.18,0.0160213819934652
"Col10a1",8.23375672019992e-07,-0.782203716292606,0.56,0.657,0.0160270074558691
"Slc1a5",8.46210201403722e-07,0.348448312549599,0.925,0.811,0.0164714815703235
"Vps13d",8.54411905095113e-07,0.804667299860766,0.415,0.218,0.0166311277326764
"Alpk3",8.55001137629242e-07,-2.0080450351202,0.053,0.166,0.0166425971439532
"Cyyr1",8.84622448725464e-07,0.984214969514345,0.212,0.076,0.0172191759644412
"Sncg",8.93962530493248e-07,1.70215370079044,0.309,0.145,0.0174009806560511
"Lmcd1",9.5833042268206e-07,-1.29303792368039,0.173,0.311,0.0186539016775063
"Cd300lg",9.65625554906225e-07,0.667475593040406,0.485,0.27,0.0187959014262497
"Sptan1",9.69845538520819e-07,0.6405317733286,0.624,0.439,0.0188780434073077
"Hk2",1.0148125890818e-06,0.786361872141502,0.337,0.16,0.0197533270464772
"Anxa8",1.03133632692108e-06,-1.07190101053638,0.37,0.48,0.0200749616035188
"Sfrp1",1.04714898804071e-06,1.7525026038426,0.156,0.044,0.0203827550522125
"Prelp",1.05895264193718e-06,-0.824795442205871,0.9,0.951,0.0206125131753072
"Megf6",1.06656187980738e-06,1.05377041054151,0.22,0.081,0.0207606269904507
"Ralgapa2",1.07434148731211e-06,0.810515715369223,0.345,0.169,0.0209120570505302
"Sypl2",1.07776331516663e-06,-2.57601641152285,0.031,0.128,0.0209786629297185
"Adcy3",1.10991618766052e-06,0.912579426985008,0.29,0.128,0.0216045185928121
"Aqp7",1.13260997869657e-06,0.780596610018337,0.39,0.203,0.0220462532353287
"Slc2a1",1.13742155923986e-06,-1.10088580983894,0.415,0.515,0.0221399106506039
"Myom2",1.21187133865243e-06,-2.30981964935789,0.025,0.119,0.0235890756068696
"Myl3",1.21846845111291e-06,-3.03096792912663,0.017,0.102,0.0237174884009128
"Eng",1.22610220471598e-06,0.586589333534749,0.666,0.471,0.0238660794147966
"Pirb",1.23274327065086e-06,0.713031825782854,0.493,0.302,0.0239953477632191
"Zfp865",1.2345974760022e-06,1.06522180814179,0.234,0.093,0.0240314398703828
"Adgrg3",1.26859298850087e-06,0.994066920284295,0.195,0.067,0.0246931625211694
"Bcl6",1.33588511835836e-06,0.675428385322728,0.393,0.203,0.0260030038288455
"Pttg1",1.39829753340768e-06,0.645392469466853,0.652,0.448,0.0272178614877805
"Atox1",1.42485915027839e-06,0.395003663689382,0.83,0.677,0.0277348833601688
"Fasn",1.46402119431325e-06,0.76914764077536,0.34,0.169,0.0284971725473075
"Pcsk6",1.54455505305994e-06,-0.785322934451034,0.552,0.613,0.0300647641078117
"Elovl1",1.55979820366127e-06,0.658067285739259,0.46,0.25,0.0303614720342666
"Ccdc25",1.59087418967236e-06,0.482773788423344,0.309,0.14,0.0309663661019725
"Ndufb8",1.61209306980319e-06,0.515266276553892,0.797,0.698,0.0313793916037191
"Rerg",1.62948577984479e-06,1.13311187851427,0.203,0.073,0.0317179407046789
"Chst11",1.65184193728255e-06,-0.791706201007994,0.507,0.616,0.0321531033092047
"Ccr7",1.66324458942688e-06,1.03250047509095,0.175,0.055,0.0323750559331942
"Ptges2",1.67004623128235e-06,0.63506023855845,0.409,0.221,0.0325074498919109
"Acaa1b",1.71293633526018e-06,1.61215862172835,0.153,0.044,0.0333423057658394
"Mt1",1.79220653583117e-06,0.373352547452152,0.919,0.846,0.0348853002199536
"Phb2",1.83370857097597e-06,0.396226283848863,0.802,0.593,0.0356931373340474
"Mcur1",1.85699025168101e-06,0.749780188336729,0.535,0.343,0.0361463152489708
"Eif4e3",1.86949084638193e-06,1.0196664958829,0.276,0.119,0.0363896393248243
"Vim",1.87920949893721e-06,-0.417138087826078,0.986,0.997,0.0365788128968128
"Dbt",1.97928469815645e-06,0.850281003525286,0.323,0.157,0.0385267766496153
"Gsn",1.99853696633704e-06,-0.523091530360973,0.894,0.922,0.0389015220497505
"T",2.00560320400056e-06,-1.29694926587058,0.061,0.177,0.0390390663658708
"Rnf152",2.02737287232171e-06,0.712970423821045,0.217,0.078,0.0394628129597421
"Ntrk1",2.08752541076392e-06,2.34641996007538,0.15,0.044,0.0406336821205198
"Lrg1",2.12701860622879e-06,0.54780855974394,0.682,0.48,0.0414024171702435
"Fabp3",2.16218293013343e-06,0.709826044875557,0.652,0.506,0.0420868907350472
"Gngt2",2.16839405089498e-06,0.614830797323983,0.496,0.285,0.0422077902006708
"Tinagl1",2.18040113632419e-06,0.642372344482898,0.496,0.291,0.0424415081185504
"Tmem70",2.1886941717238e-06,0.781640637459063,0.253,0.105,0.0426029320526038
"Plaat3",2.19376229185106e-06,0.47327378773727,0.657,0.451,0.0427015830108809
"Acox1",2.20883166488973e-06,0.702019636291052,0.432,0.244,0.0429949083570786
"Col15a1",2.23976037048785e-06,-0.804264163756324,0.671,0.718,0.043596935611546
"Ehhadh",2.26942689991313e-06,0.923711702592145,0.259,0.11,0.0441743946068091
"Slc2a8",2.33227525059401e-06,0.836567388808902,0.22,0.084,0.0453977377528124
"Ctsz",2.37211965581299e-06,0.465204532119467,0.791,0.645,0.0461733091003998
"Tpd52",2.38723851063286e-06,0.981340306695262,0.295,0.14,0.0464675976094686
"Ttc38",2.39449712070932e-06,0.638460962425246,0.368,0.186,0.046608886454607
"Cilp2",2.4042543127436e-06,-0.846045631323739,0.808,0.797,0.0467988101975543
"Ndufb9",2.5155847629036e-06,0.560152319527716,0.582,0.369,0.0489658574099186
"Gsta4",2.52274331292752e-06,0.907812119508355,0.22,0.084,0.0491051985861342
"A530016L24Rik",2.53203726595033e-06,1.47352895443859,0.148,0.041,0.0492861053817232
"Tcim",2.53807203570018e-06,0.643592461094892,0.404,0.224,0.0494035721749039
"Zcchc9",2.55618356445169e-06,0.742601101003481,0.429,0.244,0.0497561130820521
"Gap43",2.61024832143236e-06,2.01460497478652,0.159,0.049,0.050808483576681
"Micos13",2.64095903328641e-06,0.46427202823005,0.838,0.712,0.0514062675829199
"P2rx5",2.70541643138767e-06,0.835569964038427,0.251,0.105,0.052660930836961
"Sult4a1",2.81133321351161e-06,2.44663529013236,0.128,0.032,0.0547226010010035
"Syk",2.92327378832471e-06,0.434277678968011,0.858,0.666,0.0569015242897405
"Ucp3",2.94441645960167e-06,1.45251046027609,0.109,0.02,0.0573130663861465
"Gpm6b",2.94536214094242e-06,0.694913304528926,0.348,0.172,0.0573314740734443
"Timm10",3.0115856941969e-06,0.610703559632913,0.348,0.172,0.0586205155375427
"Nectin2",3.01506570449592e-06,1.20836965039714,0.212,0.084,0.058688253938013
"Retsat",3.03298073401061e-06,0.86970353961944,0.387,0.215,0.0590369699875165
"Ei24",3.10095326812786e-06,0.649503667684005,0.493,0.291,0.0603600553641088
"Gm5617",3.15719296155867e-06,0.82461139342218,0.231,0.093,0.0614547609967394
"Fcnb",3.35925207976824e-06,0.716868828031315,0.474,0.282,0.0653878417326887
"Slc6a2",3.49883558871523e-06,2.05163755373976,0.259,0.119,0.0681048347343419
"Adgrf5",3.50048932688079e-06,0.649536764729477,0.404,0.224,0.0681370247477345
"Uqcrc2",3.50072431378562e-06,0.492890224391375,0.691,0.491,0.0681415987678372
"Ermp1",3.59088475781704e-06,0.799904244116648,0.306,0.148,0.0698965718109086
"Lum",3.72967549744156e-06,0.490248689264154,0.822,0.715,0.0725981335576999
"Dusp3",3.7617952888689e-06,0.517441369568509,0.61,0.41,0.073223345297833
"Crls1",3.76796489464329e-06,0.732321170932208,0.265,0.116,0.0733434366742317
"Smad3",3.95128253071831e-06,-0.555393291429154,0.713,0.762,0.0769117144604319
"Dnajc15",4.04230592274551e-06,0.737489954911625,0.499,0.323,0.0786834847862414
"Sdhd",4.05455597878464e-06,0.426983528303293,0.786,0.634,0.078921932127043
"Wnt5a",4.08286595003939e-06,0.837831635522775,0.24,0.099,0.0794729857175167
"Eln",4.09891659113156e-06,-0.622326669998518,0.897,0.953,0.0797854114463758
"Trappc5",4.24842288551667e-06,0.463696542500007,0.462,0.262,0.082695551466582
"Diras2",4.25356430155288e-06,1.60255880521468,0.128,0.032,0.0827956291297268
"Akt2",4.34568317253103e-06,0.534673772239965,0.549,0.363,0.0845887229533164
"Fitm1",4.42776709964269e-06,-2.11985733064234,0.028,0.116,0.086186486594545
"Celf2",4.48614283478918e-06,0.5041873141606,0.504,0.288,0.0873227702791715
"Zadh2",4.53928469379868e-06,0.780449434485738,0.362,0.189,0.0883571765647914
"Tapbp",4.57802930730969e-06,0.258969582620416,0.928,0.852,0.0891113404667832
"Ophn1",4.5871145277592e-06,1.09330471496881,0.15,0.044,0.0892881842828327
"Dusp4",4.72269513809144e-06,0.511763856782325,0.376,0.201,0.0919272608629498
"Uqcrb",4.83884689387542e-06,0.607865651049162,0.421,0.241,0.094188154789285
"Sco1",4.87833776708649e-06,0.711553011021048,0.276,0.125,0.0949568446363386
"Npnt",5.07767700276816e-06,1.1242731623056,0.164,0.052,0.0988369828588822
"Lamtor5",5.1308337121624e-06,0.712467170610922,0.301,0.142,0.0998716782072412
"Pakap.1",5.17172324024344e-06,0.644263232656225,0.471,0.288,0.100667592871339
"Ank",5.20508916917985e-06,-0.473993958070514,0.777,0.805,0.101317060678086
"Prex2",5.29552636285774e-06,0.700729703211676,0.245,0.102,0.103077420653026
"Arpc1a",5.33023404186939e-06,0.467356608754732,0.599,0.392,0.103753005624988
"Atp1b1",5.3588424149427e-06,0.533153854330126,0.933,0.82,0.10430986760686
"Dbh",5.42007439655554e-06,2.47086852948019,0.131,0.035,0.105501748128954
"Myom3",5.46424612624218e-06,-2.19383581074255,0.031,0.119,0.106361550847304
"Acaca",5.47136203426635e-06,0.665561221678155,0.513,0.323,0.106500061996995
"Lysmd3",5.49430178708791e-06,0.992244938427524,0.223,0.09,0.106946584285666
"Clec3b",5.50150944645893e-06,-1.39750050275102,0.577,0.674,0.107086881375323
"Stmn3",5.56451446291869e-06,1.97426997853206,0.237,0.108,0.108313274020712
"Ndufv3",5.63652189999969e-06,0.41493791137905,0.861,0.785,0.109714898783494
"Mospd1",5.64571832142918e-06,0.936355578658635,0.24,0.102,0.109893907126619
"Sh3bgrl3",5.95353394885015e-06,0.437457499255868,0.825,0.689,0.115885538314368
"Phyh",5.97287598912587e-06,1.00909877056812,0.214,0.087,0.116262031128335
"Gk",6.07897311330175e-06,0.86458543677052,0.259,0.116,0.118327211650419
"Ndufs2",6.10268214072574e-06,0.583654331050035,0.682,0.535,0.118788707869226
"Aldh2",6.15508704549371e-06,0.331789824787781,0.9,0.814,0.119808769340535
"Ak2",6.16105181550258e-06,0.33592340982749,0.894,0.788,0.119924873588758
"Dhrs3",6.20424504687383e-06,0.512867525480459,0.71,0.535,0.120765629837399
"Ablim3",6.36898034877762e-06,0.962234853832995,0.234,0.099,0.123972202488956
"Fibin",6.45211089929067e-06,-0.764623659316411,0.716,0.759,0.125590338654693
"Irs2",6.48249713224084e-06,0.550337460937155,0.532,0.326,0.126181806679068
"Aff1",6.81737999841492e-06,0.595529647290102,0.568,0.369,0.132700301669146
"Afg3l2",6.83836484846299e-06,0.631882586782573,0.46,0.276,0.133108771775332
"Amdhd2",6.84438133310793e-06,0.708510323657612,0.304,0.145,0.133225882648946
"Lias",7.09370303070885e-06,0.745739336683208,0.315,0.154,0.138078929492748
"Gpr4",7.12598261963297e-06,1.23055151148006,0.131,0.035,0.138707251691156
"Mccc1",7.12828836750461e-06,0.812458619708075,0.226,0.093,0.138752133073477
"Cox4i2",7.34871783513828e-06,-1.22731260070552,0.226,0.349,0.143042792660967
"Lyst",7.47766610240154e-06,-0.800486727755925,0.496,0.587,0.145552770683246
"Tbc1d20",7.49822351180973e-06,0.512689696838939,0.632,0.419,0.145952920657376
"Rgs7",7.51699494189036e-06,1.70195308386956,0.114,0.026,0.146318306543896
"Hyou1",7.56228487126329e-06,0.519462847281634,0.479,0.282,0.14719987501914
"Elmo2",7.60649940721937e-06,0.940927391267849,0.259,0.119,0.148060510961525
"Dynll1",7.69429777776463e-06,0.4279194428584,0.638,0.416,0.149769506244189
"Mrap",7.760052220534e-06,1.00734855746852,0.226,0.096,0.151049416472694
"Atp1a2",7.80499953735969e-06,0.613043387725967,0.752,0.64,0.151924315994706
"Prg2",7.8691654392631e-06,1.31095041913177,0.253,0.122,0.153173305275256
"Dmp1",7.88659020563678e-06,0.356845082954895,0.911,0.863,0.15351247835272
"Prdx5",7.9623704045203e-06,0.397758458316559,0.805,0.677,0.154987539923988
"Trarg1",8.06805718861369e-06,1.00835518338799,0.284,0.142,0.157044733176365
"Ldhd",8.21554911911741e-06,0.646355700259747,0.212,0.084,0.15991566360362
"Rab7",8.85621873551202e-06,0.446969424518186,0.674,0.442,0.172386297686741
"Rflnb",9.27934693594839e-06,0.926029540536751,0.209,0.084,0.180622488108235
"Igf1",9.30427351284565e-06,0.491757248471409,0.501,0.305,0.181107683927541
"Ppp5c",9.40588371505433e-06,0.499181586239598,0.557,0.349,0.183085526513532
"Ecsit",9.4230754920184e-06,0.753085382071708,0.301,0.148,0.183420164452138
"Gnpat",9.45135620751914e-06,0.584484216133009,0.468,0.282,0.18397064857936
"Kcne1l",9.48275604560179e-06,-2.39012197216526,0.022,0.102,0.184581846427639
"Mocs2",9.55084616563637e-06,0.878877822835335,0.315,0.166,0.185907220614112
"Slc25a33",9.6961647583071e-06,0.891709619299689,0.192,0.073,0.188735847020448
"Cd74",9.9160584766663e-06,0.369650264355377,0.939,0.878,0.193016078248309
"Mgat4b",1.00722734657697e-05,0.440578254829793,0.671,0.48,0.196056803011207
"Ntrk2",1.01722637379539e-05,0.702513167121875,0.331,0.174,0.198003113659273
"Zfp664",1.02064246643096e-05,1.00722655699595,0.173,0.061,0.198668056090787
"Epas1",1.02508094862213e-05,0.436316392602284,0.669,0.488,0.199532006649298
"Syt7",1.03426909706803e-05,1.49462526412885,0.128,0.035,0.201320479744291
"Ndufs6",1.03816352673508e-05,0.591974051023064,0.487,0.288,0.202078530478983
"Tmod4",1.04727208267175e-05,-2.04710950073747,0.022,0.102,0.203851510892057
"Slc25a19",1.0647498217207e-05,0.810893583742275,0.281,0.134,0.207253552797935
"Abhd11",1.06921806011983e-05,0.711976750089039,0.387,0.221,0.208123295402324
"Pccb",1.09407991019601e-05,0.517734155198717,0.607,0.413,0.212962654519653
"Ly6d",1.10044036803405e-05,0.84857031287734,0.315,0.166,0.214200717637828
"Lpin1",1.10417372178771e-05,0.561430374233976,0.496,0.302,0.214927414945978
"Slc25a39",1.12802670275435e-05,0.304186942996535,0.847,0.75,0.219570397691135
"Tmem143",1.13630228563502e-05,0.814530247911561,0.265,0.122,0.221181239898856
"Coq8b",1.14849568350758e-05,1.01506616697216,0.214,0.09,0.22355468479475
"Slc25a26",1.21675272476801e-05,1.16758725168204,0.184,0.07,0.236840917876093
"Scp2",1.22230770267142e-05,0.39119560824399,0.78,0.637,0.237922194324991
"Chrdl2",1.22305582497929e-05,-1.83857912478551,0.042,0.134,0.23806781633222
"Parm1",1.23113174538743e-05,1.3969950803414,0.136,0.041,0.239639794239664
"Smtnl1",1.26358104250186e-05,-2.05749678537125,0.033,0.119,0.245956049922987
"Mpc2",1.26466816356517e-05,0.505335657321098,0.685,0.549,0.246167658037961
"Nabp1",1.26541424088156e-05,1.37130950121866,0.136,0.041,0.246312881987595
"Sec61b",1.27619387426621e-05,0.393167400601276,0.847,0.706,0.248411137625917
"Ppa2",1.29184667346328e-05,0.59458820586374,0.337,0.172,0.251457954989627
"Phlda3",1.30167091102591e-05,0.573389569171024,0.568,0.395,0.253370242831194
"Cdip1",1.30390142484536e-05,0.535402667002655,0.596,0.398,0.25380441234615
"Rnf20",1.31722125557389e-05,0.591218775139351,0.465,0.279,0.256397117397458
"Heyl",1.33619674222192e-05,0.632156785450385,0.362,0.192,0.260090695873496
"Cilp",1.37244555805383e-05,-1.34357637097359,0.212,0.326,0.267146527875177
"Tsfm",1.40363793640932e-05,0.459972776683541,0.613,0.404,0.273218124322074
"Cdh11",1.41031158654477e-05,0.530544166503812,0.585,0.407,0.274517150320939
"Ndufs1",1.43102842644609e-05,0.598513565455441,0.415,0.235,0.27854968320773
"Por",1.43505165391205e-05,0.538453467940771,0.543,0.346,0.27933280443398
"Plod2",1.43686515084218e-05,-0.884986545316382,0.529,0.573,0.27968580161143
"Slc25a51",1.43700316943603e-05,0.468074097517645,0.521,0.314,0.279712666930724
"Slfn14",1.45747543334113e-05,0.665685110627417,0.485,0.302,0.28369759309985
"Uqcrh",1.488156775738e-05,0.400692142375847,0.727,0.552,0.289669716397401
"Klf15",1.49669128957142e-05,0.714859753807954,0.276,0.128,0.291330959515077
"Hmgcs1",1.49814959464796e-05,0.702824883658109,0.379,0.212,0.291614818598226
"Cpn2",1.50033580706827e-05,1.52804558305599,0.139,0.044,0.292040364845839
"Fbxo11",1.50575349386605e-05,0.975273536564537,0.189,0.073,0.293094917581027
"Sik2",1.52957616851974e-05,0.558666427534483,0.448,0.267,0.297732001202368
"Oxnad1",1.57103136485927e-05,0.761665514234056,0.212,0.087,0.305801255169857
"Oplah",1.57657579889364e-05,0.769368912251729,0.292,0.145,0.306880479254647
"Lrrc17",1.58639102312448e-05,0.609725922641452,0.178,0.064,0.308791012651181
"Eif4ebp1",1.58686768943081e-05,0.484675507530875,0.571,0.39,0.308883795747707
"Inpp5d",1.60675418457105e-05,0.471363466064677,0.613,0.407,0.312754702026756
"Mmd",1.61070258607455e-05,0.559479048166495,0.304,0.151,0.313523258379412
"Rnf44",1.66090904576892e-05,0.472806637396335,0.479,0.291,0.323295945758921
"Letm1",1.71814572163671e-05,0.524050479726567,0.627,0.422,0.334437064716585
"Ctsd",1.72725190672139e-05,0.36358038697757,0.813,0.672,0.336209583643318
"C130074G19Rik",1.74164428126336e-05,0.672221131989116,0.409,0.244,0.339011059347914
"Parp10",1.78813198500267e-05,0.53126574173172,0.359,0.192,0.34805989088077
"Lrpprc",1.84319053809159e-05,0.707502546349297,0.407,0.241,0.358777038239528
"Dhdh",1.90633137683798e-05,0.894296015475166,0.226,0.099,0.371067402501512
"Emid1",1.91282922912067e-05,0.934773973620492,0.125,0.035,0.372332209448338
"Rgs3",1.91373930224163e-05,0.62682259046024,0.462,0.291,0.372509355181333
"Mlycd",1.94296174210379e-05,0.640097963057006,0.368,0.201,0.378197503100503
"Pdcd5",1.96019471179251e-05,0.507908375610866,0.437,0.25,0.381551900650411
"Ndufb1-ps",1.9694070487839e-05,0.483285008984341,0.663,0.48,0.383345082045785
"Ino80b",1.99054434941928e-05,0.576803786535268,0.437,0.253,0.387459457614462
"Tmcc3",2.00343697503801e-05,0.796035370264505,0.287,0.142,0.389969007191149
"Map6",2.02306848034393e-05,1.26945873725028,0.162,0.058,0.393790279698946
"Snn",2.03845003875372e-05,0.511106065047909,0.652,0.465,0.396784300043411
"Rab3b",2.05030644717297e-05,1.99978178807243,0.167,0.064,0.399092149942218
"Slc25a22",2.10412628167529e-05,0.707185580166819,0.315,0.16,0.409568180728095
"Psph",2.10461843677849e-05,0.956884846209426,0.29,0.151,0.409663978718933
"Akap1",2.13768658612014e-05,0.709985624658942,0.337,0.183,0.416100693988286
"Ankrd23",2.15217445358149e-05,-1.69190446178292,0.078,0.18,0.418920757389637
"Wbp4",2.15911084529453e-05,0.538423296145822,0.423,0.238,0.420270926036581
"Fzd4",2.17447314661988e-05,0.499873953437322,0.326,0.166,0.42326119798956
"Prdx3",2.19393587308365e-05,0.841244449544654,0.245,0.113,0.427049617695733
"Zmat5",2.19685910497494e-05,0.474209465117249,0.499,0.297,0.427618624783372
"Lratd2",2.20540455268547e-05,1.04388819369456,0.109,0.026,0.429281996180227
"Msantd2",2.22861910525401e-05,1.1136551640576,0.139,0.044,0.433800708837694
"Lmo1",2.24876805171072e-05,1.3959318990158,0.103,0.023,0.437722701265492
"Ppp1r3b",2.28227511692303e-05,0.752552374565861,0.245,0.113,0.444244851509068
"Prtn3",2.33126693630716e-05,0.487262426061581,0.838,0.672,0.453781109152188
"Ndufa1",2.35528136544793e-05,0.434432875610227,0.71,0.544,0.458455517784439
"Syt9",2.3765311792255e-05,1.18693418732865,0.162,0.058,0.462591794036243
"Cyp2j6",2.41078236684332e-05,0.780855056314278,0.175,0.067,0.469258787706052
"Bcat2",2.4189629627022e-05,0.616436003622643,0.571,0.384,0.470851140689983
"Ndufa9",2.43252044724558e-05,0.493361162593183,0.602,0.424,0.473490105056352
"Psmc5",2.43590022233103e-05,0.487762404644367,0.499,0.299,0.474147978276735
"Itpka",2.49268046540584e-05,1.21613255482156,0.156,0.055,0.485200252591248
"Dot1l",2.53364248097839e-05,0.56879227672349,0.499,0.32,0.493173508922444
"Atpaf2",2.54503075958928e-05,0.595416201807866,0.54,0.358,0.495390237354054
